Line Number,msgid,msgstr,Status
11981,"Set {0} for selected employees","ตั้งค่า {0} สำหรับพนักงานที่เลือก",Translated
11985,"Settings","การตั้งค่า",Translated
11989,"Settings Missing","ไม่มีการตั้งค่า",Translated
11993,"Settle against Advances","ชำระเงินทดรอง",Translated
11999,"Settle all Payables and Receivables before submission","ชำระเจ้าหนี้และลูกหนี้ทั้งหมดก่อนส่ง",Translated
12006,"Settled","ตกลงแล้ว",Translated
12010,"Setup","การตั้งค่า",Translated
12028,"Shared document with the user {0} with 'Submit' permission","แบ่งปันเอกสารกับผู้ใช้ {0} พร้อมสิทธิ์ 'ส่ง'",Translated
12033,"Shift","กะ",Translated
12038,"Shift & Attendance","กะและการเข้างาน",Translated
12042,"Shift Actual End","เวลาสิ้นสุดกะจริง",Translated
12048,"Shift Actual End Time","เวลาสิ้นสุดกะจริง",Translated
12052,"Shift Actual Start","เวลาเริ่มต้นกะจริง",Translated
12059,"Shift Actual Start Time","เวลาเริ่มต้นกะจริง",Translated
12065,"Shift Assignment","การมอบหมายกะ",Translated
12069,"Shift Assignment Details","รายละเอียดการมอบหมายกะ",Translated
12077,"Shift Assignment History","ประวัติการมอบหมายกะ",Translated
12081,"Shift Assignment Tool","เครื่องมือมอบหมายกะ",Translated
12088,"Shift Assignment: {0} created for Employee: {1}","การมอบหมายกะ: {0} ถูกสร้างขึ้นสำหรับพนักงาน: {1}",Translated
12097,"Shift Attendance","การเข้างานตามกะ",Translated
12102,"Shift Details","รายละเอียดกะ",Translated
12106,"Shift End","สิ้นสุดกะ",Translated
12120,"Shift End Time","เวลาสิ้นสุดกะ",Translated
12131,"Shift Location","ที่ตั้งของกะ",Translated
12135,"Shift Request","คำขอกะ",Translated
12141,"Shift Request Approver","ผู้อนุมัติคำขอกะ",Translated
12147,"Shift Request Filters","ตัวกรองคำขอกะ",Translated
12152,"Shift Requests ending before this date will be excluded.","คำขอกะที่สิ้นสุดก่อนวันที่นี้จะถูกตัดออก",Translated
12164,"Shift Requests starting after this date will be excluded.","คำขอกะที่เริ่มต้นหลังวันที่นี้จะถูกตัดออก",Translated
12174,"Shift Schedule","ตารางกะ",Translated
12180,"Shift Schedule Assignment","การกำหนดตารางกะ",Translated
12185,"Shift Settings","การตั้งค่ากะ",Translated
12189,"Shift Start","เริ่มต้นกะ",Translated
12195,"Shift Start Time","เวลาเริ่มต้นกะ",Translated
12201,"Shift Status","สถานะกะ",Translated
12206,"Shift Timings","ช่วงเวลาของกะ",Translated
12227,"Shift Tools","เครื่องมือกะ",Translated
12231,"Shift Type","ประเภทกะ",Translated
12236,"Shift has been successfully updated to {0}.","อัปเดตกะเป็น {0} สำเร็จแล้ว",Translated
12240,"Shifts","กะ",Translated
12246,"Show Employee","แสดงพนักงาน",Translated
12252,"Show Leave Balances in Salary Slip","แสดงยอดวันลาคงเหลือในสลิปเงินเดือน",Translated
12256,"Show Leaves Of All Department Members In Calendar","แสดงการลาของสมาชิกทุกคนในแผนกในปฏิทิน",Translated
12260,"Show Salary Slip","แสดงสลิปเงินเดือน",Translated
12264,"Showing","กำลังแสดง",Translated
12268,"Sick Leave","ลาป่วย",Translated
12281,"Single Assignment","การมอบหมายเดี่ยว",Translated
12290,"Skill","ทักษะ",Translated
12295,"Skill Assessment","การประเมินทักษะ",Translated
12301,"Skill Name","ชื่อทักษะ",Translated
12307,"Skills","ทักษะ",Translated
12311,"Skip Auto Attendance","ข้ามการบันทึกการเข้างานอัตโนมัติ",Translated
12318,""Skipping Salary Structure Assignment for the following employees, as Salary Structure Assignment records already exists against them. {0}"",""ข้ามการกำหนดโครงสร้างเงินเดือนสำหรับพนักงานต่อไปนี้ เนื่องจากมีบันทึกการกำหนดโครงสร้างเงินเดือนอยู่แล้ว {0}"",Translated
12325,"Source","แหล่งที่มา",Translated
12331,"Source Name","ชื่อแหล่งที่มา",Translated
12335,"Source and Rating","แหล่งที่มาและการให้คะแนน",Translated
12341,"Source and target shifts cannot be the same","กะต้นทางและเป้าหมายไม่สามารถเป็นกะเดียวกันได้",Translated
12346,"Sponsored Amount","จำนวนเงินที่สนับสนุน",Translated
12356,"Staffing Details","รายละเอียดการจัดหาบุคลากร",Translated
12361,"Staffing Plan","แผนการจัดหาบุคลากร",Translated
12365,"Staffing Plan Detail","รายละเอียดแผนการจัดหาบุคลากร",Translated
12374,"Staffing Plan {0} already exist for designation {1}","แผนการจัดหาบุคลากร {0} มีอยู่แล้วสำหรับตำแหน่ง {1}",Translated
12381,"Standard Tax Exemption Amount","จำนวนเงินยกเว้นภาษีมาตรฐาน",Translated
12387,"Standard Working Hours","ชั่วโมงทำงานมาตรฐาน",Translated
12412,"Start","เริ่ม",Translated
12421,"Start Date","วันที่เริ่มต้น",Translated
12425,"Start Time","เวลาเริ่มต้น",Translated
12429,""Start and end dates not in a valid Payroll Period, cannot calculate {0}"",""วันที่เริ่มต้นและสิ้นสุดไม่อยู่ในรอบการจ่ายเงินเดือนที่ถูกต้อง ไม่สามารถคำนวณ {0} ได้"",Translated
12433,""Start and end dates not in a valid Payroll Period, cannot calculate {0}."",""วันที่เริ่มต้นและสิ้นสุดไม่อยู่ในรอบการจ่ายเงินเดือนที่ถูกต้อง ไม่สามารถคำนวณ {0} ได้"",Translated
12437,"Start date: {0}","วันที่เริ่มต้น: {0}",Translated
12445,"Start time and end time cannot be same.","เวลาเริ่มต้นและเวลาสิ้นสุดไม่สามารถเป็นเวลาเดียวกันได้",Translated
12522,"Statistical Component","องค์ประกอบทางสถิติ",Translated
12530,"Status","สถานะ",Translated
12534,"Status for Other Half","สถานะสำหรับอีกครึ่งวัน",Translated
12540,"Stock Options","สิทธิซื้อหุ้น",Translated
12546,"Stop users from making Leave Applications on following days.","หยุดผู้ใช้ไม่ให้ยื่นใบลาในวันต่อไปนี้",Translated
12550,"Strictly based on Log Type in Employee Checkin","อ้างอิงตามประเภทบันทึกในการบันทึกเวลาเข้างานของพนักงานอย่างเคร่งครัด",Translated
12557,"Structures have been assigned successfully","กำหนดโครงสร้างสำเร็จแล้ว",Translated
12563,"Subject","หัวข้อ",Translated
12567,"Submission Date","วันที่ส่ง",Translated
12571,"Submission Failed","การส่งล้มเหลว",Translated
12577,"Submission of {0} before {1} is not allowed","ไม่อนุญาตให้ส่ง {0} ก่อน {1}",Translated
12583,"Submit","ส่ง",Translated
12587,"Submit Feedback","ส่งข้อเสนอแนะ",Translated
12591,"Submit Now","ส่งทันที",Translated
12595,"Submit Proof","ส่งหลักฐาน",Translated
12599,"Submit Salary Slip","ส่งสลิปเงินเดือน",Translated
12603,"Submit this Leave Application to confirm.","ส่งใบลาเพื่อยืนยัน",Translated
12616,"Submit this to create the Employee record","ส่งเพื่อสร้างบันทึกพนักงาน",Translated
12620,"Submitted","ส่งแล้ว",Translated
12624,"Submitting Salary Slips and creating Journal Entry...","กำลังส่งสลิปเงินเดือนและสร้างรายการสมุดรายวัน...",Translated
12628,"Submitting Salary Slips...","กำลังส่งสลิปเงินเดือน...",Translated
12641,"Subsidiary companies have already planned for {1} vacancies at a budget of {2}. Staffing Plan for {0} should allocate more vacancies and budget for {3} than planned for its subsidiary companies","บริษัทในเครือได้วางแผนสำหรับตำแหน่งงานว่าง {1} ตำแหน่งด้วยงบประมาณ {2} แล้ว แผนการจัดหาบุคลากรสำหรับ {0} ควรกำหนดตำแหน่งงานว่างและงบประมาณสำหรับ {3} มากกว่าที่วางแผนไว้สำหรับบริษัทในเครือ",Translated
12645,"Success","สำเร็จ",Translated
12649,"Successfully created {0} for employees:","สร้าง {0} สำหรับพนักงานสำเร็จ:",Translated
12655,"Successfully {0} {1} for the following employees:","{0} {1} สำเร็จสำหรับพนักงานต่อไปนี้:",Translated
12659,"Sum of all previous slabs","ผลรวมของทุกขั้นก่อนหน้า",Translated
12664,"Summarized View","มุมมองสรุป",Translated
12673,"Sunday","วันอาทิตย์",Translated
12679,"Supplier","ผู้จัดจำหน่าย",Translated
12683,"Suspended","ถูกระงับ",Translated
12687,"Sync {0}","ซิงค์ {0}",Translated
12691,"Syntax error","ข้อผิดพลาดทางไวยากรณ์",Translated
12748,"Syntax error in condition: {0} in Income Tax Slab","ข้อผิดพลาดทางไวยากรณ์ในเงื่อนไข: {0} ในขั้นภาษีเงินได้",Translated
12754,"System Manager","ผู้จัดการระบบ",Translated
12763,"Take Exact Completed Years","นับปีที่เสร็จสมบูรณ์พอดี",Translated
12769,"Task","งาน",Translated
12774,"Task Weight","น้ำหนักงาน",Translated
12781,"Tax & Benefits","ภาษีและสวัสดิการ",Translated
12787,"Tax Deducted Till Date","ภาษีที่หัก ณ วันที่",Translated
12796,"Tax Exemption Category","หมวดหมู่การยกเว้นภาษี",Translated
12802,"Tax Exemption Declaration","การแจ้งขอยกเว้นภาษี",Translated
12807,"Tax Exemption Proofs","หลักฐานการยกเว้นภาษี",Translated
12813,"Tax Setup","การตั้งค่าภาษี",Translated
12819,"Tax on additional salary","ภาษีสำหรับเงินเดือนเพิ่มเติม",Translated
12826,"Tax on flexible benefit","ภาษีสำหรับสวัสดิการที่ยืดหยุ่น",Translated
12831,"Taxable Earnings Till Date","รายรับที่ต้องเสียภาษีจนถึงปัจจุบัน",Translated
12836,"Taxable Income Relief Threshold Limit","เกณฑ์ขั้นต่ำของรายได้ที่ต้องเสียภาษีเพื่อการลดหย่อน",Translated
12843,"Taxable Salary Slab","ขั้นเงินเดือนที่ต้องเสียภาษี",Translated
12850,"Taxable Salary Slabs","ขั้นเงินเดือนที่ต้องเสียภาษี",Translated
12856,"Taxes & Charges","ภาษีและค่าธรรมเนียม",Translated
12861,"Taxes and Charges on Income Tax","ภาษีและค่าธรรมเนียมสำหรับภาษีเงินได้",Translated
12865,"Taxi","แท็กซี่",Translated
12869,"Team Advances","เงินทดรองของทีม",Translated
12873,"Team Claims","การเบิกของทีม",Translated
12877,"Team Leaves","การลาของทีม",Translated
12881,"Team Requests","คำขอของทีม",Translated
12887,"Team Updates","อัปเดตของทีม",Translated
12894,"Template Name","ชื่อแม่แบบ",Translated
12899,"Terms","เงื่อนไข",Translated
12903,"Terms and Conditions","ข้อกำหนดและเงื่อนไข",Translated
12907,"Thank you","ขอบคุณ",Translated
12913,"The currency of {0} should be same as the company's default currency. Please select another account.","สกุลเงินของ {0} ควรเป็นสกุลเงินเดียวกับสกุลเงินเริ่มต้นของบริษัท โปรดเลือกบัญชีอื่น",Translated
12918,"The date on which Salary Component with Amount will contribute for Earnings/Deduction in Salary Slip. ","วันที่ที่องค์ประกอบเงินเดือนพร้อมจำนวนเงินจะส่งผลต่อรายรับ/รายการหักในสลิปเงินเดือน ",Translated
12922,"The day of the month when leaves should be allocated","วันที่ของเดือนที่จะจัดสรรวันลา",Translated
12926,"The day(s) on which you are applying for leave are holidays. You need not apply for leave.","วันที่คุณยื่นขอลาเป็นวันหยุด คุณไม่จำเป็นต้องยื่นใบลา",Translated
12930,"The days between {0} to {1} are not valid holidays.","วันที่ระหว่าง {0} ถึง {1} ไม่ใช่วันหยุดที่ถูกต้อง",Translated
12934,"The first Approver in the list will be set as the default Approver.","ผู้อนุมัติคนแรกในรายการจะถูกตั้งเป็นผู้อนุมัติเริ่มต้น",Translated
12940,"The fraction of Daily Salary per Leave should be between 0 and 1","เศษส่วนของเงินเดือนรายวันต่อการลาควรอยู่ระหว่าง 0 ถึง 1",Translated
12944,"The fraction of daily wages to be paid for half-day attendance","เศษส่วนของค่าจ้างรายวันที่จะจ่ายสำหรับการเข้างานครึ่งวัน",Translated
12948,"The metrics for this report are calculated based on the {0}. Please set {0} in {1}.","เมตริกสำหรับรายงานนี้คำนวณจาก {0} โปรดตั้งค่า {0} ใน {1}",Translated
12954,"The metrics for this report are calculated based on {0}. Please set {0} in {1}.","เมตริกสำหรับรายงานนี้คำนวณจาก {0} โปรดตั้งค่า {0} ใน {1}",Translated
12960,""The salary slip emailed to the employee will be password protected, the password will be generated based on the password policy."",""สลิปเงินเดือนที่ส่งอีเมลถึงพนักงานจะมีการป้องกันด้วยรหัสผ่าน โดยรหัสผ่านจะถูกสร้างขึ้นตามนโยบายรหัสผ่าน"",Translated
12966,"The time after the shift start time when check-in is considered as late (in minutes).","เวลาหลังจากเวลาเริ่มต้นกะซึ่งการบันทึกเวลาเข้าจะถือว่าสาย (เป็นนาที)",Translated
12972,"The time before the shift end time when check-out is considered as early (in minutes).","เวลาก่อนเวลาสิ้นสุดกะซึ่งการบันทึกเวลาออกจะถือว่าออกก่อนเวลา (เป็นนาที)",Translated
12977,"The time before the shift start time during which Employee Check-in is considered for attendance.","เวลาก่อนเวลาเริ่มต้นกะซึ่งการบันทึกเวลาเข้าของพนักงานจะถูกพิจารณาสำหรับการเข้างาน",Translated
12981,"Theory","ทฤษฎี",Translated
12985,"There are more holidays than working days this month.","เดือนนี้มีวันหยุดมากกว่าวันทำงาน",Translated
12991,"There are no vacancies under staffing plan {0}","ไม่มีตำแหน่งงานว่างภายใต้แผนการจัดหาบุคลากร {0}",Translated
12995,"There is no Salary Structure assigned to {0}. First assign a Salary Stucture.","ไม่มีโครงสร้างเงินเดือนที่กำหนดให้กับ {0} โปรดกำหนดโครงสร้างเงินเดือนก่อน",Translated
13000,"There's no Employee with Salary Structure: {0}. Assign {1} to an Employee to preview Salary Slip","ไม่มีพนักงานที่มีโครงสร้างเงินเดือน: {0} โปรดกำหนด {1} ให้กับพนักงานเพื่อดูตัวอย่างสลิปเงินเดือน",Translated
13004,""These leaves are holidays permitted by the company however, availing it is optional for an Employee."",""การลาเหล่านี้เป็นวันหยุดที่บริษัทอนุญาต อย่างไรก็ตาม การใช้สิทธิ์เป็นทางเลือกสำหรับพนักงาน"",Translated
13008,"This action will prevent making changes to the linked appraisal feedback/goals.","การกระทำนี้จะป้องกันการเปลี่ยนแปลงข้อเสนอแนะ/เป้าหมายการประเมินที่เชื่อมโยง",Translated
13012,""This check-in is outside assigned shift hours and will not be considered for attendance. If a shift is assigned, adjust its time window and Fetch Shift again."",""การบันทึกเวลานี้อยู่นอกเวลาที่กำหนดของกะและจะไม่ถูกพิจารณาสำหรับการเข้างาน หากมีการกำหนดกะ โปรดปรับช่วงเวลาและดึงข้อมูลกะอีกครั้ง"",Translated
13016,"This compensatory leave will be applicable from {0}.","การลาชดเชยนี้จะมีผลบังคับใช้ตั้งแต่วันที่ {0}",Translated
13020,"This employee already has a log with the same timestamp.{0}","พนักงานนี้มีบันทึกที่มีการประทับเวลาเดียวกันอยู่แล้ว {0}",Translated
13024,"This error can be due to invalid formula or condition.","ข้อผิดพลาดนี้อาจเกิดจากสูตรหรือเงื่อนไขที่ไม่ถูกต้อง",Translated
13028,"This error can be due to invalid syntax.","ข้อผิดพลาดนี้อาจเกิดจากไวยากรณ์ที่ไม่ถูกต้อง",Translated
13032,"This error can be due to missing or deleted field.","ข้อผิดพลาดนี้อาจเกิดจากฟิลด์ที่หายไปหรือถูกลบ",Translated
13036,"This field allows you to set the maximum number of consecutive leaves an Employee can apply for.","ฟิลด์นี้ให้คุณตั้งค่าจำนวนวันลาต่อเนื่องสูงสุดที่พนักงานสามารถยื่นขอได้",Translated
13040,"This field allows you to set the maximum number of leaves that can be allocated annually for this Leave Type while creating the Leave Policy","ฟิลด์นี้ให้คุณตั้งค่าจำนวนวันลาสูงสุดที่สามารถจัดสรรได้ต่อปีสำหรับประเภทการลานี้ขณะสร้างนโยบายการลา",Translated
13044,"This is based on the attendance of this Employee","นี่คือข้อมูลตามการเข้างานของพนักงานคนนี้",Translated
13048,"This method is only meant for developer mode","วิธีการนี้มีไว้สำหรับโหมดนักพัฒนาเท่านั้น",Translated
13052,"This will overwrite the tax component {0} in the salary slip and tax won't be calculated based on the Income Tax Slabs","สิ่งนี้จะเขียนทับองค์ประกอบภาษี {0} ในสลิปเงินเดือนและภาษีจะไม่ถูกคำนวณตามขั้นภาษีเงินได้",Translated
13057,"This will submit Salary Slips and create accrual Journal Entry. Do you want to proceed?","สิ่งนี้จะส่งสลิปเงินเดือนและสร้างรายการสมุดรายวันค้างรับ คุณต้องการดำเนินการต่อหรือไม่?",Translated
13064,"Thursday","วันพฤหัสบดี",Translated
13068,"Time","เวลา",Translated
13073,"Time Interval","ช่วงเวลา",Translated
13079,"Time Sheet","ไทม์ชีท",Translated
13085,"Time after the end of shift during which check-out is considered for attendance.","เวลาหลังจากสิ้นสุดกะซึ่งการบันทึกเวลาออกจะถูกพิจารณาสำหรับการเข้างาน",Translated
13090,"Time taken to fill the open positions","เวลาที่ใช้ในการบรรจุตำแหน่งงานว่าง",Translated
13096,"Time to Fill","เวลาในการบรรจุตำแหน่ง",Translated
13102,"Timelines","ไทม์ไลน์",Translated
13108,"Timesheet","ไทม์ชีท",Translated
13112,"Timesheet Details","รายละเอียดไทม์ชีท",Translated
13127,"Timing","ช่วงเวลา",Translated
13131,"Title","ชื่อเรื่อง",Translated
13136,"To","ถึง",Translated
13178,"To Amount","ถึงจำนวนเงิน",Translated
13184,"To Date","ถึงวันที่",Translated
13188,"To Date cannot be before From Date","วันที่สิ้นสุดไม่สามารถอยู่ก่อนวันที่เริ่มต้นได้",Translated
13193,"To Date should be greater than From Date","วันที่สิ้นสุดควรอยู่หลังวันที่เริ่มต้น",Translated
13198,"To Time","ถึงเวลา",Translated
13202,"To User","ถึงผู้ใช้",Translated
13206,""To allow this, enable {0} under {1}."",""เพื่อให้สามารถทำได้ โปรดเปิดใช้งาน {0} ภายใต้ {1}"",Translated
13210,"To apply for a Half Day check 'Half Day' and select the Half Day Date","หากต้องการลาครึ่งวัน ให้ติ๊ก 'ครึ่งวัน' และเลือกวันที่ลาครึ่งวัน",Translated
13214,"To date can not be equal or less than from date","วันที่สิ้นสุดไม่สามารถเท่ากับหรือน้อยกว่าวันที่เริ่มต้นได้",Translated
13218,"To date can not be greater than employee's relieving date.","วันที่สิ้นสุดไม่สามารถมากกว่าวันที่พ้นสภาพของพนักงานได้",Translated
13222,"To date can not be less than from date","วันที่สิ้นสุดไม่สามารถน้อยกว่าวันที่เริ่มต้นได้",Translated
13227,"To date can not greater than employee's relieving date","วันที่สิ้นสุดไม่สามารถมากกว่าวันที่พ้นสภาพของพนักงานได้",Translated
13231,"To date cannot be before from date","วันที่สิ้นสุดไม่สามารถอยู่ก่อนวันที่เริ่มต้นได้",Translated
13236,""To overwrite the salary component amount for a tax component, please enable {0}"",""หากต้องการเขียนทับจำนวนเงินองค์ประกอบเงินเดือนสำหรับองค์ประกอบภาษี โปรดเปิดใช้งาน {0}"",Translated
13240,"To(Year)","ถึง(ปี)",Translated
13244,"To(Year) year can not be less than From(year)","ปีสิ้นสุดไม่สามารถน้อยกว่าปีเริ่มต้นได้",Translated
13248,"Today is {0}'s birthday 🎉","วันนี้คือวันเกิดของ {0} 🎉",Translated
13252,"Today {0} at our Company! 🎉","วันนี้ {0} ที่บริษัทของเรา! 🎉",Translated
13260,"Today {0} completed {1} year(s) at our Company! 🎉","วันนี้ {0} ทำงานครบ {1} ปีที่บริษัทของเรา! 🎉",Translated
13264,"Total","รวม",Translated
13270,"Total Absent","ขาดงานทั้งหมด",Translated
13276,"Total Actual Amount","จำนวนเงินจริงทั้งหมด",Translated
13282,"Total Advance Amount","จำนวนเงินทดรองทั้งหมด",Translated
13286,"Total Allocated Leave(s)","จำนวนวันลาที่จัดสรรทั้งหมด",Translated
13297,"Total Allocated Leaves","จำนวนวันลาที่จัดสรรทั้งหมด",Translated
13303,"Total Amount","จำนวนเงินรวม",Translated
13307,"Total Amount Reimbursed","จำนวนเงินที่เบิกคืนทั้งหมด",Translated
13313,"Total Amount cannot be zero","จำนวนเงินรวมไม่สามารถเป็นศูนย์ได้",Translated
13318,"Total Asset Recovery Cost","ต้นทุนการกู้คืนสินทรัพย์ทั้งหมด",Translated
13324,"Total Billed Hours","รวมชั่วโมงที่เรียกเก็บ",Translated
13330,"Total Claimed Amount","จำนวนเงินที่เบิกทั้งหมด",Translated
13339,"Total Declared Amount","จำนวนเงินที่แจ้งทั้งหมด",Translated
13344,"Total Deduction","รายการหักทั้งหมด",Translated
13348,"Total Deduction (Company Currency)","รายการหักทั้งหมด (สกุลเงินบริษัท)",Translated
13353,"Total Early Exits","การออกงานก่อนเวลาทั้งหมด",Translated
13358,"Total Earning","รายรับทั้งหมด",Translated
13364,"Total Earnings","รายรับทั้งหมด",Translated
13370,"Total Estimated Budget","งบประมาณโดยประมาณทั้งหมด",Translated
13379,"Total Estimated Cost","ต้นทุนโดยประมาณทั้งหมด",Translated
13383,"Total Exemption Amount","จำนวนเงินยกเว้นทั้งหมด",Translated
13387,"Total Expense Amount","จำนวนค่าใช้จ่ายทั้งหมด",Translated
13391,"Total Expense Claim (via Expense Claim)","การเบิกค่าใช้จ่ายทั้งหมด (ผ่านการเบิกค่าใช้จ่าย)",Translated
13397,"Total Expense Claim (via Expense Claims)","การเบิกค่าใช้จ่ายทั้งหมด (ผ่านการเบิกค่าใช้จ่าย)",Translated
13401,"Total Goal Score","คะแนนเป้าหมายรวม",Translated
13405,"Total Gross Pay","รายรับรวมทั้งหมด",Translated
13409,"Total Holidays","รวมวันหยุด",Translated
13414,"Total Hours (T)","ชั่วโมงทั้งหมด (T)",Translated
13418,"Total Income Tax","ภาษีเงินได้ทั้งหมด",Translated
13422,"Total Interest Amount","จำนวนดอกเบี้ยทั้งหมด",Translated
13427,"Total Late Entries","การเข้างานสายทั้งหมด",Translated
13431,"Total Leave Days","จำนวนวันลาทั้งหมด",Translated
13435,"Total Leaves","การลาทั้งหมด",Translated
13441,"Total Leaves ({0})","การลาทั้งหมด ({0})",Translated
13447,"Total Leaves Allocated","จำนวนวันลาที่จัดสรรทั้งหมด",Translated
13451,"Total Leaves Encashed","จำนวนวันลาที่แลกเป็นเงินสดทั้งหมด",Translated
13455,"Total Loan Repayment","การชำระคืนเงินกู้ทั้งหมด",Translated
13459,"Total Net Pay","รายรับสุทธิทั้งหมด",Translated
13465,"Total Non-Billed Hours","ชั่วโมงที่ไม่ได้เรียกเก็บเงินทั้งหมด",Translated
13470,"Total Payable Amount","จำนวนเงินที่ต้องชำระทั้งหมด",Translated
13474,"Total Payment","การชำระเงินทั้งหมด",Translated
13478,"Total Present","มาทำงานทั้งหมด",Translated
13484,"Total Principal Amount","จำนวนเงินต้นทั้งหมด",Translated
13488,"Total Receivable Amount","จำนวนเงินลูกหนี้ทั้งหมด",Translated
13494,"Total Resignations","การลาออกทั้งหมด",Translated
13500,"Total Sanctioned Amount","จำนวนเงินที่อนุมัติทั้งหมด",Translated
13505,"Total Score","คะแนนรวม",Translated
13511,"Total Self Score","คะแนนตนเองรวม",Translated
13517,"Total Taxes and Charges","รวมภาษีและค่าธรรมเนียม",Translated
13521,"Total Working Hours","รวมชั่วโมงทำงาน",Translated
13525,"Total advance amount cannot be greater than total sanctioned amount","จำนวนเงินทดรองทั้งหมดไม่สามารถมากกว่าจำนวนเงินที่อนุมัติทั้งหมดได้",Translated
13529,"Total allocated leaves are more than maximum allocation allowed for {0} leave type for employee {1} in the period","จำนวนวันลาที่จัดสรรทั้งหมดมากกว่าจำนวนสูงสุดที่อนุญาตสำหรับประเภทการลา {0} สำหรับพนักงาน {1} ในรอบเวลานี้",Translated
13533,"Total allocated leaves {0} cannot be less than already approved leaves {1} for the period","จำนวนวันลาที่จัดสรรทั้งหมด {0} ไม่สามารถน้อยกว่าวันลาที่อนุมัติแล้ว {1} สำหรับรอบเวลานี้ได้",Translated
13538,"Total flexible benefit component amount {0} should not be less than max benefits {1}","จำนวนเงินองค์ประกอบสวัสดิการที่ยืดหยุ่นทั้งหมด {0} ไม่ควรน้อยกว่าสวัสดิการสูงสุด {1}",Translated
13543,"Total in words","ยอดรวมเป็นตัวอักษร",Translated
13547,"Total in words (Company Currency)","ยอดรวมเป็นตัวอักษร (สกุลเงินบริษัท)",Translated
13551,"Total leaves allocated cannot exceed annual allocation of {0}.","จำนวนวันลาที่จัดสรรทั้งหมดไม่สามารถเกินการจัดสรรประจำปีของ {0} ได้",Translated
13555,"Total leaves allocated is mandatory for Leave Type {0}","จำเป็นต้องระบุจำนวนวันลาที่จัดสรรทั้งหมดสำหรับประเภทการลา {0}",Translated
13561,"Total percentage against cost centers should be 100","เปอร์เซ็นต์รวมสำหรับศูนย์ต้นทุนควรเป็น 100",Translated
13566,"Total salary booked against this component for this employee from the beginning of the year (payroll period or fiscal year) up to the current salary slip's end date.","เงินเดือนทั้งหมดที่บันทึกสำหรับองค์ประกอบนี้ของพนักงานคนนี้ตั้งแต่ต้นปี (รอบการจ่ายเงินเดือนหรือปีงบประมาณ) จนถึงวันที่สิ้นสุดของสลิปเงินเดือนปัจจุบัน",Translated
13571,"Total salary booked for this employee from the beginning of the month up to the current salary slip's end date.","เงินเดือนทั้งหมดที่บันทึกสำหรับพนักงานคนนี้ตั้งแต่ต้นเดือนจนถึงวันที่สิ้นสุดของสลิปเงินเดือนปัจจุบัน",Translated
13575,"Total salary booked for this employee from the beginning of the year (payroll period or fiscal year) up to the current salary slip's end date.","เงินเดือนทั้งหมดที่บันทึกสำหรับพนักงานคนนี้ตั้งแต่ต้นปี (รอบการจ่ายเงินเดือนหรือปีงบประมาณ) จนถึงวันที่สิ้นสุดของสลิปเงินเดือนปัจจุบัน",Translated
13581,""Total weightage for all {0} must add up to 100. Currently, it is {1}%"",""น้ำหนักรวมทั้งหมดของ {0} ต้องรวมกันได้ 100 ขณะนี้คือ {1}%"",Translated
13585,"Total working Days Per Year","จำนวนวันทำงานทั้งหมดต่อปี",Translated
13599,"Total working hours should not be greater than max working hours {0}","ชั่วโมงทำงานทั้งหมดไม่ควรมากกว่าชั่วโมงทำงานสูงสุดที่ {0}",Translated
13604,"Totals","รวมทั้งหมด",Translated
13611,"Train","รถไฟ",Translated
13620,"Trainer Email","อีเมลผู้ฝึกอบรม",Translated
13628,"Trainer Name","ชื่อผู้ฝึกอบรม",Translated
13633,"Training","การฝึกอบรม",Translated
13647,"Training Date","วันที่ฝึกอบรม",Translated
13652,"Training Event","กิจกรรมการฝึกอบรม",Translated
13656,"Training Event Employee","พนักงานในกิจกรรมการฝึกอบรม",Translated
13660,"Training Event:","กิจกรรมการฝึกอบรม:",Translated
13668,"Training Events","กิจกรรมการฝึกอบรม",Translated
13678,"Training Feedback","ข้อเสนอแนะการฝึกอบรม",Translated
13686,"Training Program","โปรแกรมการฝึกอบรม",Translated
13691,"Training Result","ผลการฝึกอบรม",Translated
13698,"Training Result Employee","พนักงานที่ผ่านการฝึกอบรม",Translated
13704,"Trainings","การฝึกอบรม",Translated
13712,"Transaction Date","วันที่ทำธุรกรรม",Translated
13719,"Transaction Name","ชื่อธุรกรรม",Translated
13723,"Transaction Type","ประเภทธุรกรรม",Translated
13727,"Transactions","ธุรกรรม",Translated
13732,"Transactions cannot be created for an Inactive Employee {0}.","ไม่สามารถสร้างธุรกรรมสำหรับพนักงานที่ไม่ใช้งาน {0} ได้",Translated
13737,"Transfer Date","วันที่โอน",Translated
13743,"Travel","การเดินทาง",Translated
13748,"Travel Advance Required","ต้องการเงินทดรองสำหรับการเดินทาง",Translated
13753,"Travel From","เดินทางจาก",Translated
13761,"Travel Funding","เงินทุนสำหรับการเดินทาง",Translated
13770,"Travel Itinerary","แผนการเดินทาง",Translated
13775,"Travel Request","คำขอเดินทาง",Translated
13780,"Travel Request Costing","การคำนวณต้นทุนคำขอเดินทาง",Translated
13785,"Travel To","เดินทางถึง",Translated
13790,"Travel Type","ประเภทการเดินทาง",Translated
13800,"Tuesday","วันอังคาร",Translated
13806,"Type","ประเภท",Translated
13810,"Type of Proof","ประเภทของหลักฐาน",Translated
13814,"Unable to find Salary Component {0}","ไม่สามารถหาองค์ประกอบเงินเดือน {0}",Translated
